,Unnamed: 0,Make,Ex-Showroom_Price,Displacement,Cylinders,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Width,Body_Type,Kerb_Weight,Gears,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Keyless_Entry,Power,Seats_Material,Type,12v_Power_Outlet,Audiosystem,Basic_Warranty,Clock,Fuel-lid_Opener,Handbrake,Instrument_Console,Third_Row_AC_Vents,Ventilation_System,Airbags,Number_of_Airbags,Parking_Assistance,Seat_Height_Adjustment,Length_new,Average_Mileage
1144,1144,Isuzu,1999000.0,1898.0,4.0,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,52.28599156118143,Diesel,1860.0,Pick-up,1935.0,6.0,Ventilated Disc,Drum,Independent Double Wish Bone - Coil Spring Suspension,"Soft Ride, Leaf Spring",255/60 R18,255/60 R18,Hydraulic Power,All Windows,Smart Key,150PS@3600rpm,Leather,Automatic,1.9927140255009108,"CD/MP3/DVD, USB, Aux-in","3 Years/1,00,000 Kms (Whichever comes earlier)",Digital,Internal,Manual,Analog + Digital,Not Applicable,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag, Front passenger head airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",6.0,Rear sensors,Electric Adjustment,4195.0,8.8
1145,1145,Mitsubishi,2693000.0,2360.0,4.0,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60.0,Petrol,1810.0,SUV,1602.0,6.0,Ventilated Disc,Ventilated Disc,MacPherson Strut with anti-roll bar,Multi link with coil springs and stabilizer bar,215 / 70,215 / 70,Electric Power,All Windows,Remote,167PS@6000RPM,Leather,Automatic,2.0,"CD/MP3/DVD, USB, Aux-in",2 years / Unlimited Kms,Digital,Internal,Manual,Analog + Digital,Yes,2 Zone Climate Control,"Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Rear passenger head airbags, Driver knee airbag, Rear passenger curtain airbags",7.0,Rear sensors,Electric Adjustment with Memory,3682.5,9.62
1146,1146,Maruti Suzuki,3438000.0,1991.0,4.0,FWD,In-line,BS IV,"Front, Longitudinal",Injection,50.0,Petrol,1804.0,SUV,1525.0,7.0,Ventilated Disc,Ventilated Disc,MacPherson Strut,MacPherson strut,235/50R18,235/50R18,Electric Power,All Windows,Smart Key,183PS@5500rpm,Leather,Automatic,2.0,"CD/MP3/DVD, USB, Aux-in",3 years / Unlimited Kms,Digital,Internal,Automatic,Analog + Digital,Not Applicable,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags, Drive side airbag",6.0,Front and rear sensors,Electric Adjustment,3561.5,11.9
1147,1147,Maruti Suzuki,3233000.0,2143.0,4.0,FWD,In-line,BS IV,"Front, Longitudinal",Injection,70.0,Diesel,1804.0,SUV,1585.0,7.0,Ventilated Disc,Ventilated Disc,MacPherson Strut,MacPherson strut,235/50R18,235/50R18,Electric Power,All Windows,Smart Key,136PS@4000rpm,Leather,Automatic,2.0,"CD/MP3/DVD, USB, Aux-in",3 years / Unlimited Kms,Digital,Internal,Automatic,Analog + Digital,Not Applicable,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags, Drive side airbag",6.0,Front and rear sensors,Electric Adjustment with Memory,3561.5,15.649999999999999
1148,1148,Maruti Suzuki,3564000.0,2143.0,4.0,FWD,In-line,BS IV,"Front, Longitudinal",Injection,70.0,Diesel,1804.0,SUV,1585.0,7.0,Ventilated Disc,Ventilated Disc,MacPherson Strut,MacPherson strut,235/50R18,235/50R18,Electric Power,All Windows,Smart Key,136PS@4000rpm,Leather,Automatic,2.0,"CD/MP3/DVD, USB, Aux-in",3 years / Unlimited Kms,Digital,Internal,Automatic,Analog + Digital,Not Applicable,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags, Drive side airbag",6.0,Front and rear sensors,Electric Adjustment with Memory,3561.5,15.649999999999999
1149,1149,Maruti Suzuki,7784944.0,1991.0,4.0,FWD,In-line,BS IV,"Front, Longitudinal",Injection,50.0,Petrol,1804.0,SUV,1720.0,7.0,Ventilated Disc,Ventilated Disc,MacPherson Strut,MacPherson strut,235/45R19,235/45R19,Electric Power,All Windows,Smart Key,360PS@6000rpm,Leather,Automatic,2.0,"CD/MP3/DVD, USB, Aux-in",3 years / Unlimited Kms,Digital,Internal,Automatic,Analog + Digital,Not Applicable,Fully automatic climate control,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",6.0,Rear sensors,Electric Adjustment with Memory,3572.0,12.0
1150,1150,Maruti Suzuki,3864000.0,2143.0,4.0,FWD,In-line,BS IV,"Front, Longitudinal",Injection,70.0,Diesel,1804.0,SUV,1585.0,7.0,Ventilated Disc,Ventilated Disc,MacPherson Strut,MacPherson strut,235/50R18,235/50R18,Electric Power,All Windows,Smart Key,170PS@4000RPM,Leather,Automatic,2.0,"CD/MP3/DVD, USB, Aux-in",3 years / Unlimited Kms,Digital,Internal,Automatic,Analog + Digital,Not Applicable,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags, Drive side airbag",6.0,Front and rear sensors,Electric Adjustment with Memory,3561.5,15.649999999999999
1151,1151,Maruti Suzuki,8067000.0,1991.0,4.0,FWD,In-line,BS IV,"Front, Longitudinal",Injection,50.0,Petrol,1804.0,SUV,1720.0,7.0,Ventilated Disc,Ventilated Disc,MacPherson Strut,MacPherson strut,235/45R19,235/45R19,Electric Power,All Windows,Smart Key,375PS@6000rpm,Leather,Automatic,2.0,"CD/MP3/DVD, USB, Aux-in",3 years / Unlimited Kms,Digital,Internal,Automatic,Analog + Digital,Not Applicable,Fully automatic climate control,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",6.0,Rear sensors,Electric Adjustment with Memory,3572.0,12.0
1152,1152,Honda,4321237.0,1993.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60.0,Hybrid,1849.0,Sedan,1620.0,5.0,Ventilated Disc,Solid Disc,Macpherson strut with Coil Spring,Multi link with coil springs and stabilizer bar,235/45 R18 Tubeless Radials,235/45 R18 Tubeless Radials,Electric Power,All Windows,Remote,145PS@6200rpm,Leather,Automatic,2.0,"CD/MP3/DVD, USB, Aux-in","2 Years / 40,000 Kms (Whichever comes earlier)",Digital,Internal,Automatic,Digital,Not Applicable,Fully automatic climate control,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",6.0,Front and rear sensors,Electric Adjustment,3854.5,22.05
1153,1153,Bmw,5930000.0,1995.0,4.0,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70.0,Diesel,1860.0,Sedan,1705.0,8.0,Ventilated Disc,Ventilated Disc,Double joint spring-strut axle,Aluminium integral axle,225/55R17,225/55R17,Electric Power,All Windows,Smart Key,190PS@4000rpm,Leather,Automatic,2.0,"CD/MP3/DVD, USB, Aux-in",2 years / Unlimited Kms,Digital,Internal,Automatic,Analog + Digital,Not Applicable,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver head airbag, Front passenger head airbag, Drive side airbag, Rear passenger head airbags",8.0,Front and rear sensors,Electric Adjustment with Memory,3937.5,13.260000000000002
1154,1154,Bmw,6680000.0,2993.0,6.0,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70.0,Diesel,1860.0,Sedan,1705.0,8.0,Ventilated Disc,Ventilated Disc,Double joint spring-strut axle,Aluminium integral axle,245/45R18,275/40R18,Electric Power,All Windows,Smart Key,258PS@4000rpm,Leather,Automatic,2.0,"CD/MP3/DVD, USB, Aux-in",2 years / Unlimited Kms,Digital,Internal,Automatic,Analog + Digital,Not Applicable,Fully automatic climate control,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Driver head airbag, Front passenger head airbag",8.0,Front and rear sensors,Electric Adjustment with Memory,3937.5,13.895
1155,1155,Bmw,5980000.0,1998.0,6.0,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70.0,Petrol,1860.0,Sedan,1705.0,8.0,Ventilated Disc,Ventilated Disc,Double joint spring-strut axle,Aluminium integral axle,245/45R18,275/40R18,Electric Power,All Windows,Smart Key,252PS@5200rpm,Leather,Automatic,2.0,"CD/MP3/DVD, USB, Aux-in",2 years / Unlimited Kms,Digital,Internal,Automatic,Analog + Digital,Not Applicable,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Driver head airbag, Front passenger head airbag, Drive side airbag",8.0,Front and rear sensors,Electric Adjustment with Memory,3937.5,15.01
1156,1156,Bmw,6890000.0,2993.0,6.0,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,88.0,Diesel,2142.0,Sedan,1865.0,8.0,Ventilated Disc,Ventilated Disc,Adaptive 2-axle air suspension,Adaptive 2-axle air suspension,245/45R19,275/40R19,Electric Power,All Windows,Smart Key,265PS@4000RPM,Leather,Automatic,2.0,"CD/MP3/DVD, USB, Aux-in",2 years / Unlimited Kms,Digital,Internal,Automatic,Analog + Digital,Not Applicable,4 Zone climate control,"Driver head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",6.0,Front and rear sensors,Electric Adjustment with Memory,4214.5,16.46
1157,1157,Bmw,7450000.0,2993.0,6.0,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,88.0,Diesel,2142.0,Sedan,1865.0,8.0,Ventilated Disc,Ventilated Disc,Adaptive 2-axle air suspension,Adaptive 2-axle air suspension,245/45R19,275/40R19,Electric Power,All Windows,Smart Key,265PS@4000RPM,Leather,Automatic,2.0,"CD/MP3/DVD, USB, Aux-in",2 years / Unlimited Kms,Digital,Internal,Automatic,Analog + Digital,Not Applicable,4 Zone climate control,"Driver head airbag, Front passenger head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag",6.0,Front and rear sensors,Electric Adjustment with Memory,4214.5,16.46
1158,1158,Bmw,6440000.0,4395.0,8.0,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70.0,Petrol,1894.0,Coupe,1391.3889515219842,8.0,Ventilated Disc,Ventilated Disc,Aluminium double-joint springs strut axle with anti-roll bar,Aluminium integral axle with anti-roll bar,245/40,245/40,Electric Power,All Windows,Remote,450PS@5500rpm,Leather,Automatic,1.9927140255009108,"CD/MP3/DVD, USB, Aux-in",2 years / Unlimited Kms,Digital,Internal,Manual,Analog,Not Applicable,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Driver knee airbag",6.0,Rear sensors,Semi Automatic Adjustment,3874.5,6.195
1159,1159,Bmw,6440000.0,1995.0,4.0,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,66.0,Diesel,1902.0,Sedan,1720.0,8.0,Ventilated Disc,Ventilated Disc,"Aluminium double track control arm axle with separate lower track arm level, small steering roll radius, traverse force compensation, anti-dive","Five-link axle in aluminium lightweight construction, double elastic bearing, air suspension with automatic self-leveling",225/60R17,225/60R17,Electric Power,All Windows,Smart Key,188PS@4000RPM,Leather,Automatic,2.0,"CD/MP3/DVD, USB, Aux-in",2 years / Unlimited Kms,Digital,Internal,Automatic,Analog + Digital,Not Applicable,4 Zone climate control,"Driver head airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",8.0,Front and rear sensors,Electric Adjustment with Memory,4080.5,21.76
1160,1160,Porsche,8503000.0,2995.0,6.0,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,65.0,Petrol,1923.0,SUV,1865.0,7.0,Ventilated Disc,Ventilated Disc,Fully independent double wishbone suspension,Self-tracking trapezoidal-link suspension,235/60R18,255/55 R18,Electric Power,All Windows,Smart Key,349PS@5400RPM,Leather,Automatic,2.0,"CD/MP3/DVD, USB, Aux-in",2 years without mileage limit,Digital,Internal,Automatic,Analog + Digital,Not Applicable,2 Zone Climate Control,"Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags, Driver frontal airbag",6.0,Front and rear sensors,Electric Adjustment with Memory,3751.5,43.91912629757774
1161,1161,Porsche,6998000.0,1984.0,6.0,AWD (All Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,65.0,Petrol,1923.0,SUV,1865.0,7.0,Ventilated Disc,Ventilated Disc,Fully independent double wishbone suspension,Self-tracking trapezoidal-link suspension,235/60R18,255/55R18,Electric Power,All Windows,Smart Key,248PS@5000RPM,Leather,Automatic,2.0,"CD/MP3/DVD, USB, Aux-in",2 years without mileage limit,Digital,Internal,Automatic,Analog + Digital,Not Applicable,3 Zone climate control,"Front passenger side airbag, Curtain airbags, Rear passenger side airbags, Driver head airbag, Front passenger head airbag, Driver frontal airbag, Front passenger frontal airbag",8.0,Front and rear sensors,Electric Adjustment with Memory,3751.5,10.8
1162,1162,Jaguar,23659454.0,5000.0,4.370151770657673,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,52.28599156118143,Petrol,1923.0,Convertible,1391.3889515219842,8.0,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,185/60R15,185/60R15,Electric Power,All Windows,Remote,495PS@6500RPM,Fabric,Automatic,1.9927140255009108,"CD/MP3/DVD, USB, Aux-in",2 years / Unlimited Kms,Digital,Internal,Manual,Analog + Digital,Not Applicable,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",3.8075201432408234,Rear sensors,Manual Adjustment,3546.0,12.05
1163,1163,Jaguar,22155390.0,5000.0,6.0,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,72.0,Petrol,2042.0,Coupe,1391.3889515219842,8.0,Solid Disc,Solid Disc,Sports Suspension with Adaptive Damping,Sports Suspension with Adaptive Damping,245/40R19,275/35R19,Hydraulic Power,Only Front Windows,Remote,550PS@6500RPM,Leather,Automatic,1.9927140255009108,"CD/MP3/DVD, USB, Aux-in","3 Years/1,00,000 Kms (Whichever comes earlier)",Digital,Internal,Automatic,Analog,Not Applicable,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors,Electric Adjustment,3546.0,11.055
1164,1164,Jaguar,26501830.0,5000.0,8.0,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,70.0,Petrol,2042.0,Coupe,1391.3889515219842,8.0,Solid Disc,Solid Disc,Sports Suspension with Adaptive Damping,Sports Suspension with Adaptive Damping,255/35R20,295/30R20,Electric Power,Only Front Windows,Remote,567PS@6500rpm,Leather,Automatic,2.0,"CD/MP3/DVD, USB, Aux-in","3 Years/1,00,000 Kms (Whichever comes earlier)",Digital,Internal,Automatic,Analog,Not Applicable,2 Zone Climate Control,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",6.0,Front and rear sensors,Electric Adjustment,3548.5,12.05
1165,1165,Jaguar,28004965.0,5000.0,8.0,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,70.0,Petrol,2042.0,Convertible,1720.0,8.0,Solid Disc,Solid Disc,Sports Suspension with Adaptive Damping,Sports Suspension with Adaptive Damping,255/35R20,295/30R20,Electric Power,Only Front Windows,Smart Key,567PS@6500rpm,Leather,Automatic,1.9927140255009108,"CD/MP3/DVD, USB, Aux-in","3 Years/1,00,000 Kms (Whichever comes earlier)",Digital,Internal,Automatic,Analog,Not Applicable,2 Zone Climate Control,"Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag",6.0,Front and rear sensors,Electric Adjustment,3548.5,12.05
1166,1166,Jaguar,9092578.0,1997.0,6.0,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,63.0,Petrol,1923.0,Coupe,1577.0,8.0,Ventilated Disc,Ventilated Disc,"Double wishbone, coil springs, single-tube gas-filled shock absorber, stabiliser bar","Double wishbone, Coil Spring, Gas damper, Anti roll bar",245 / 40 R19,275 / 35 R19,Electric Power,Only Front Windows,Remote,297 bhp @ 5500 rpm,Leather,Automatic,1.0,"CD/MP3/DVD, USB, Aux-in","3 Years/1,00,000 Kms (Whichever comes earlier)",Digital,"Internal, With Remote",Automatic,Analog,Not Applicable,2 Zone Climate Control,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",2.0,Front and rear sensors,Electric Adjustment,3552.0,15.3
1167,1167,Jaguar,10144987.0,1997.0,6.0,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,63.0,Petrol,1923.0,Convertible,1614.0,8.0,Ventilated Disc,Ventilated Disc,"Double wishbone, coil springs, single-tube gas-filled shock absorber, stabiliser bar","Double wishbone, Coil Spring, Gas damper, Anti roll bar",245 / 40 R19,275 / 35 R19,Electric Power,Only Front Windows,Remote,297 bhp @ 5500 rpm,Leather,Automatic,1.0,"CD/MP3/DVD, USB, Aux-in","3 Years/1,00,000 Kms (Whichever comes earlier)",Digital,"Internal, With Remote",Automatic,Analog,Not Applicable,2 Zone Climate Control,"Driver frontal airbag, Front passenger frontal airbag",2.0,Front and rear sensors,Electric Adjustment,3552.0,43.91912629757774
1168,1168,Jaguar,10419200.0,1997.0,8.0,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,63.0,Petrol,1923.0,Convertible,1665.0,8.0,Solid Disc,Solid Disc,"Double wishbone, coil springs, single-tube gas-filled shock absorber, stabiliser bar","Double wishbone, Coil Spring, Gas damper, Anti roll bar",255 / 35 R20,295 / 30 R20,Electric Power,Only Front Windows,Remote,297 bhp @ 5500 rpm,Leather,Automatic,1.0,"CD/MP3/DVD, USB, Aux-in",2 years / Unlimited Kms,Digital,"Internal, With Remote",Automatic,Analog,Not Applicable,2 Zone Climate Control,"Driver frontal airbag, Front passenger frontal airbag",2.0,Front and rear sensors,Electric Adjustment,3552.0,10.7
1169,1169,Jaguar,9366433.0,1997.0,4.0,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,63.0,Petrol,1923.0,Coupe,1730.0,8.0,Solid Disc,Solid Disc,"Double wishbone, coil springs, single-tube gas-filled shock absorber, stabiliser bar","Double wishbone, Coil Spring, Gas damper, Anti roll bar",255 / 35 R20,295 / 30 R20,Electric Power,Only Front Windows,Remote,297 bhp @ 5500 rpm,Leather,Automatic,1.0,"CD/MP3/DVD, USB, Aux-in",2 years / Unlimited Kms,Digital,"Internal, With Remote",Automatic,Digital,Not Applicable,2 Zone Climate Control,"Driver frontal airbag, Front passenger frontal airbag",2.0,Front and rear sensors,Electric Adjustment,3552.0,10.85
1170,1170,Bmw,15490000.0,4395.0,8.0,AWD (All Wheel Drive),V,BS VI,"Front, Longitudinal",Injection,68.0,Petrol,1903.0,Sedan,1950.0,8.0,Ventilated Disc,Ventilated Disc,Double-Joint Spring Strut Front Axle,Integral rear axle and M specific set-up,275/35 ZR 20,285/35 ZR 20,Electric Power,All Windows,Smart Key,625PS@6000rpm,Leather,Automatic,2.0,"CD/MP3/DVD, USB, Aux-in",2 years / Unlimited Kms,Digital,Internal,Automatic,Analog + Digital,Not Applicable,Fully automatic climate control,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",9.0,Front and rear sensors,Electric Adjustment with Memory,3960.0,9.8
1171,1171,Lexus,23290000.0,5700.0,4.370151770657673,FWD (Front Wheel Drive),V,BS IV,"Front, Transverse",Injection,93.0,Diesel,1980.0,SUV,2660.0,6.0,Ventilated Disc,Ventilated Disc,4 Wheel Active Height Control & Adaptive Variable Suspension,4 Wheel Active Height Control & Adaptive Variable Suspension,285/60R18,285/60R18,Electric Power,All Windows,Smart Key,380PS@6000rpm,Leather,Automatic,2.0,"CD/MP3/DVD, USB, Aux-in",2 years / Unlimited Kms,Digital,Internal,Automatic,Analog,Not Applicable,Fully automatic climate control,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Driver knee airbag",10.0,Front and rear sensors,Electric Adjustment,3965.0,18.0
1172,1172,Ferrari,43367500.0,3902.0,8.0,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,86.0,Petrol,1952.0,"Coupe, Convertible",1525.0,7.0,Ventilated Disc,Ventilated Disc,Double wishbone,Multi Link Setup,245/35 ZR20,305/35ZR20,Electric Power,All Windows,Smart Key,669PS@8000rpm,Leather,Automatic,2.0,"CD/MP3/DVD, USB, Aux-in",2 years / Unlimited Kms,Digital,Internal,Automatic,Analog + Digital,Not Applicable,Fully automatic climate control,"Driver frontal airbag, Front passenger frontal airbag",2.0,Front and rear sensors,Electric Adjustment with Memory,3609.0,4.35
